Date,Price,High,Low,Close,Adj Close,Vol.
16-May-06,8378.209961,8416.169922,8353.120117,8387.570313,8387.570313,2386210000
17-May-06,8387.570313,8387.570313,8174.790039,8199.379883,8199.379883,2830200000
18-May-06,8199.379883,8239.040039,8148,8148.180176,8148.180176,2537490000
19-May-06,8148.149902,8200.650391,8093.919922,8176.060059,8176.060059,2982300000
22-May-06,8176.009766,8176.009766,8018.049805,8094.799805,8094.799805,2773010000
23-May-06,8094.799805,8204.30957,8094.290039,8094.959961,8094.959961,2605250000
24-May-06,8094.640137,8105.009766,7974.839844,8062.930176,8062.930176,2999030000
25-May-06,8063.109863,8188.640137,8063.109863,8187.399902,8187.399902,2372730000
26-May-06,8187.419922,8243.740234,8186.569824,8241.150391,8241.150391,1814020000
30-May-06,8241.150391,8241.150391,8110.779785,8110.990234,8110.990234,2176190000
31-May-06,8110.990234,8189.109863,8110.990234,8189.109863,8189.109863,2692160000
1-Jun-06,8189.109863,8270.879883,8155.009766,8270.879883,8270.879883,2360160000
2-Jun-06,8270.889648,8316.44043,8260.540039,8305.25,8305.25,2295540000
5-Jun-06,8305.219727,8305.219727,8144.52002,8145.529785,8145.529785,2313470000
6-Jun-06,8145.700195,8155.52002,8040.040039,8100.709961,8100.709961,2697650000
7-Jun-06,8100.77002,8141.490234,8036.040039,8037.060059,8037.060059,2644170000
8-Jun-06,8037.080078,8037.080078,7837.299805,7992.490234,7992.490234,3543790000
9-Jun-06,7992.5,8038.109863,7948.390137,7965.319824,7965.319824,2214000000
12-Jun-06,7965.290039,7982.390137,7855.02002,7855.439941,7855.439941,2247010000
13-Jun-06,7855.459961,7858.209961,7708.109863,7719.779785,7719.779785,3215770000
14-Jun-06,7719.779785,7798.299805,7712.279785,7780.330078,7780.330078,2667990000
15-Jun-06,7780.330078,7990.549805,7780.330078,7976.450195,7976.450195,2775480000
16-Jun-06,7976.450195,7976.450195,7901.859863,7933.859863,7933.859863,2783960000
19-Jun-06,7933.879883,7955.600098,7833.859863,7850.22998,7850.22998,2517200000
20-Jun-06,7850.290039,7914.700195,7846.109863,7860.359863,7860.359863,2232950000
21-Jun-06,7860.279785,7984.580078,7860.279785,7953.459961,7953.459961,2361230000
22-Jun-06,7953.569824,7953.569824,7895.189941,7920.319824,7920.319824,2148180000
23-Jun-06,7920.220215,7965.649902,7889.839844,7924.620117,7924.620117,0
26-Jun-06,7924.620117,7967.359863,7916.290039,7966.790039,7966.790039,1878580000
27-Jun-06,7966.790039,7978.390137,7883.680176,7886.47998,7886.47998,2203130000
28-Jun-06,7886.5,7931.580078,7880.290039,7929.700195,7929.700195,2085490000
29-Jun-06,7929.709961,8138.859863,7929.709961,8138.859863,8138.859863,2621250000
30-Jun-06,8138.839844,8192.280273,8138.839844,8169.069824,8169.069824,3049560000
3-Jul-06,8169.069824,8241.919922,8169.069824,8241.509766,8241.509766,1114470000
5-Jul-06,8241.509766,8241.509766,8119.950195,8163.939941,8163.939941,2165070000
6-Jul-06,8163.850098,8220.230469,8163.850098,8197.839844,8197.839844,2009160000
7-Jul-06,8197.80957,8218.629883,8142.959961,8155.049805,8155.049805,1988150000
10-Jul-06,8154.939941,8210.860352,8154.939941,8175.180176,8175.180176,1854590000
11-Jul-06,8175.180176,8211.69043,8126.319824,8206.280273,8206.280273,2310850000
12-Jul-06,8206.269531,8206.269531,8105.040039,8113.180176,8113.180176,2250450000
13-Jul-06,8113.060059,8113.060059,7986.950195,7991.850098,7991.850098,2545760000
14-Jul-06,7992.02002,7992.02002,7897.890137,7950.069824,7950.069824,2467120000
17-Jul-06,7950.069824,7950.069824,7879.419922,7892.870117,7892.870117,2146410000
18-Jul-06,7892.879883,7926.279785,7824.410156,7898.359863,7898.359863,2481750000
19-Jul-06,7898.390137,8088.089844,7898.390137,8076.649902,8076.649902,2701980000
20-Jul-06,8076.689941,8101.649902,8007.509766,8007.529785,8007.529785,2345580000
21-Jul-06,8007.589844,8022.640137,7944.419922,7953.140137,7953.140137,2704090000
24-Jul-06,7953.149902,8108.640137,7953.149902,8099.939941,8099.939941,2312720000
25-Jul-06,8099.939941,8168.009766,8082.47998,8149.77002,8149.77002,2563930000
26-Jul-06,8149.759766,8190.22998,8104.97998,8164.259766,8164.259766,2667710000
27-Jul-06,8164.27002,8231.019531,8134.910156,8144.859863,8144.859863,2776710000
28-Jul-06,8144.859863,8264.110352,8144.859863,8254.980469,8254.980469,2480420000
31-Jul-06,8255.019531,8255.019531,8228.25,8242.120117,8242.120117,2461300000
1-Aug-06,8242.230469,8242.230469,8158.620117,8206.099609,8206.099609,2527690000
2-Aug-06,8206.110352,8288.519531,8206.110352,8259.910156,8259.910156,2610750000
3-Aug-06,8259.910156,8283.709961,8206.620117,8262.44043,8262.44043,2728440000
4-Aug-06,8262.469727,8356.070313,8240.089844,8270.919922,8270.919922,2530970000
7-Aug-06,8270.790039,8270.790039,8223.080078,8238.530273,8238.530273,2045660000
8-Aug-06,8238.55957,8282.660156,8196.070313,8210.19043,8210.19043,2457840000
9-Aug-06,8210.290039,8294.69043,8187.790039,8192.629883,8192.629883,2555180000
10-Aug-06,8192.610352,8213.070313,8152,8209.780273,8209.780273,2402190000
11-Aug-06,8209.660156,8209.660156,8140.109863,8163.279785,8163.279785,2004540000
14-Aug-06,8163.279785,8232.320313,8163.080078,8169.680176,8169.680176,2118020000
15-Aug-06,8169.680176,8299.839844,8169.680176,8296.019531,8296.019531,2334100000
16-Aug-06,8296.030273,8362.820313,8296.030273,8357.400391,8357.400391,0
17-Aug-06,8357.360352,8375.070313,8330.530273,8354.070313,8354.070313,2458340000
18-Aug-06,8354.080078,8379.980469,8325.509766,8379.929688,8379.929688,2033910000
21-Aug-06,8379.929688,8379.929688,8351.959961,8361.700195,8361.700195,1759240000
22-Aug-06,8361.709961,8377.830078,8335.320313,8364.240234,8364.240234,1908740000
23-Aug-06,8364.150391,8382.30957,8302.589844,8320.19043,8320.19043,1893670000
24-Aug-06,8320.259766,8342.910156,8299.80957,8327.570313,8327.570313,1930320000
25-Aug-06,8327.660156,8335.80957,8303.730469,8318.030273,8318.030273,1667580000
28-Aug-06,8318.040039,8374.919922,8307.849609,8359.179688,8359.179688,1834920000
29-Aug-06,8359.179688,8385.469727,8322.480469,8383.639648,8383.639648,2093720000
30-Aug-06,8383.620117,8400.339844,8370.679688,8388.379883,8388.379883,2060690000
31-Aug-06,8388.339844,8401.139648,8375.94043,8388.55957,8388.55957,1974540000
1-Sep-06,8388.679688,8443.419922,8388.679688,8435.75,8435.75,1800520000
5-Sep-06,8435.75,8456.889648,8423.370117,8452.959961,8452.959961,2114480000
6-Sep-06,8452.910156,8452.910156,8343.259766,8345.219727,8345.219727,2329870000
7-Sep-06,8345.19043,8345.19043,8268.969727,8287.80957,8287.80957,2325850000
8-Sep-06,8287.80957,8303.599609,8275.839844,8294.639648,8294.639648,2132890000
11-Sep-06,8294.639648,8294.639648,8218.990234,8262.169922,8262.169922,2506430000
12-Sep-06,8262.290039,8352.519531,8262.290039,8348.320313,8348.320313,2791580000
13-Sep-06,8348.320313,8391.740234,8333.299805,8382.700195,8382.700195,2597220000
14-Sep-06,8382.679688,8382.679688,8344.889648,8357.80957,8357.80957,2351220000
15-Sep-06,8357.830078,8382.549805,8353.419922,8363.450195,8363.450195,3198030000
18-Sep-06,8363.459961,8406.19043,8355.150391,8390.469727,8390.469727,2325080000
19-Sep-06,8390.490234,8391.870117,8309.490234,8347.570313,8347.570313,2390850000
20-Sep-06,8347.570313,8416.709961,8347.570313,8391.839844,8391.839844,2543070000
21-Sep-06,8391.839844,8424.55957,8360.089844,8373.30957,8373.30957,2627440000
22-Sep-06,8373.30957,8373.599609,8325.580078,8344.669922,8344.669922,2162880000
25-Sep-06,8344.669922,8412.5,8302.679688,8398.379883,8398.379883,2710240000
26-Sep-06,8398.580078,8454.820313,8386.269531,8451.790039,8451.790039,2673350000
27-Sep-06,8451.780273,8488.330078,8449.030273,8476.509766,8476.509766,2749190000
28-Sep-06,8476.509766,8498.269531,8466.410156,8490.679688,8490.679688,2397820000
29-Sep-06,8490.379883,8491.910156,8468.969727,8469.650391,8469.650391,2273430000
2-Oct-06,8469.669922,8499.070313,8453.05957,8461.379883,8461.379883,2154480000
3-Oct-06,8461.389648,8477.780273,8416.120117,8447.830078,8447.830078,2682690000
4-Oct-06,8447.830078,8538.669922,8433.820313,8538.669922,8538.669922,3019880000
5-Oct-06,8538.589844,8573.259766,8531.849609,8570.480469,8570.480469,2817240000
6-Oct-06,8570.480469,8570.480469,8499.669922,8534.320313,8534.320313,2523000000
9-Oct-06,8534.320313,8551.179688,8516.169922,8538.400391,8538.400391,1935170000
10-Oct-06,8538.400391,8563.980469,8531.129883,8563.599609,8563.599609,2376140000
11-Oct-06,8563.610352,8569.269531,8508.94043,8540.639648,8540.639648,2521000000
12-Oct-06,8540.780273,8629.230469,8540.780273,8626.860352,8626.860352,2514350000
13-Oct-06,8626.759766,8653.570313,8610.730469,8645.5,8645.5,2482920000
16-Oct-06,8645.370117,8694.389648,8644.620117,8692.459961,8692.459961,2305920000
17-Oct-06,8692.459961,8692.459961,8607.370117,8646.450195,8646.450195,2519620000
18-Oct-06,8646.269531,8701.610352,8636.700195,8663.549805,8663.549805,2658840000
19-Oct-06,8663.519531,8702.650391,8657.849609,8700.80957,8700.80957,2619830000
20-Oct-06,8700.830078,8708.110352,8675.450195,8702.030273,8702.030273,2526410000
23-Oct-06,8702.030273,8736.589844,8659.69043,8736.589844,8736.589844,2480430000
24-Oct-06,8736.570313,8750.070313,8704.679688,8750.070313,8750.070313,2876890000
25-Oct-06,8750.070313,8803.360352,8748.349609,8795.759766,8795.759766,2953540000
26-Oct-06,8795.769531,8846.240234,8789.339844,8845.320313,8845.320313,2793350000
27-Oct-06,8845.30957,8845.30957,8774.150391,8779.870117,8779.870117,2458450000
30-Oct-06,8779.870117,8782.820313,8743.629883,8766.780273,8766.780273,2770440000
31-Oct-06,8766.780273,8786.849609,8740.209961,8774.980469,8774.980469,2803030000
1-Nov-06,8774.980469,8805.049805,8713.459961,8718.139648,8718.139648,2821160000
2-Nov-06,8718.139648,8723.950195,8684.790039,8722.570313,8722.570313,2646180000
3-Nov-06,8722.660156,8747.44043,8697.200195,8716.759766,8716.759766,2419730000
6-Nov-06,8716.759766,8828.30957,8716.719727,8819.620117,8819.620117,2533550000
7-Nov-06,8819.620117,8872.629883,8818.94043,8835.219727,8835.219727,2636390000
8-Nov-06,8835.099609,8867.230469,8793.69043,8857.549805,8857.549805,2814820000
9-Nov-06,8857.480469,8862.69043,8807.389648,8813.730469,8813.730469,3012050000
10-Nov-06,8813.769531,8833.910156,8800.19043,8827.980469,8827.980469,2290200000
13-Nov-06,8827.929688,8838.75,8803.820313,8823.980469,8823.980469,2386340000
14-Nov-06,8824.05957,8884.110352,8799.530273,8880.469727,8880.469727,3027480000
15-Nov-06,8880.459961,8923.349609,8868.19043,8901.549805,8901.549805,2831130000
16-Nov-06,8901.620117,8923.669922,8893.469727,8894.480469,8894.480469,2835730000
17-Nov-06,8894.480469,8897.179688,8850.610352,8897.169922,8897.169922,2726100000
20-Nov-06,8897.150391,8908.910156,8870.019531,8884.169922,8884.169922,2546710000
21-Nov-06,8884.169922,8919.719727,8884.169922,8918.080078,8918.080078,2597940000
22-Nov-06,8917.980469,8961.870117,8917.629883,8948.94043,8948.94043,2237710000
24-Nov-06,8948.929688,8954.549805,8917.589844,8933.429688,8933.429688,832550000
27-Nov-06,8933.269531,8933.269531,8815.660156,8820.589844,8820.589844,2711210000
28-Nov-06,8820.639648,8854.650391,8802.620117,8851.639648,8851.639648,2639750000
29-Nov-06,8851.679688,8954.240234,8851.679688,8947.169922,8947.169922,2790970000
30-Nov-06,8947.200195,8995.629883,8929.639648,8969,8969,4006230000
1-Dec-06,8969,8980.259766,8885.769531,8949.070313,8949.070313,2800980000
4-Dec-06,8949.070313,9025.139648,8947.919922,9019.030273,9019.030273,2766320000
5-Dec-06,9019.040039,9068.290039,9018.990234,9064.929688,9064.929688,2755700000
6-Dec-06,9064.900391,9069.629883,9033.870117,9047.759766,9047.759766,2725280000
7-Dec-06,9047.959961,9092.540039,9039.410156,9041.980469,9041.980469,2743150000
8-Dec-06,9041.980469,9074.160156,9023.919922,9042.19043,9042.19043,2440460000
11-Dec-06,9042.19043,9070.629883,9032.969727,9064.69043,9064.69043,2289900000
12-Dec-06,9064.69043,9068.889648,9019,9059.259766,9059.259766,2738170000
13-Dec-06,9059.269531,9091.94043,9059.269531,9082.129883,9082.129883,2552260000
14-Dec-06,9082.120117,9155.900391,9081.660156,9147.200195,9147.200195,2729700000
15-Dec-06,9147.219727,9171.820313,9131.580078,9140.389648,9140.389648,3229580000
18-Dec-06,9140.410156,9164.209961,9097.089844,9105.049805,9105.049805,2568140000
19-Dec-06,9105.019531,9150.780273,9070.719727,9139.44043,9139.44043,0
20-Dec-06,9139.450195,9169.629883,9128.879883,9128.879883,9128.879883,2387630000
21-Dec-06,9128.879883,9138.639648,9085.330078,9103.450195,9103.450195,2322410000
22-Dec-06,9103.589844,9107.599609,9051.929688,9062.129883,9062.129883,1647590000
26-Dec-06,9062.150391,9105.570313,9062.150391,9102.25,9102.25,1310310000
27-Dec-06,9102.549805,9182.30957,9102.549805,9179.400391,9179.400391,1667370000
28-Dec-06,9179.400391,9188.169922,9157.05957,9172.759766,9172.759766,1508570000
29-Dec-06,9172.759766,9176.780273,9133.200195,9139.019531,9139.019531,0
3-Jan-07,9137.959961,9209.299805,9092.950195,9133.080078,9133.080078,3429160000
4-Jan-07,9132.25,9132.25,9070.110352,9113.160156,9113.160156,0
5-Jan-07,9113.160156,9113.160156,9002.330078,9025.040039,9025.040039,2919400000
8-Jan-07,9025.040039,9052.099609,8993.620117,9041.120117,9041.120117,2763340000
9-Jan-07,9041.099609,9048.269531,8984.200195,9023.900391,9023.900391,3038380000
10-Jan-07,9023.900391,9023.900391,8957.240234,9003.120117,9003.120117,2764660000
11-Jan-07,9003.160156,9091.450195,9003.160156,9063.089844,9063.089844,2857870000
12-Jan-07,9063.089844,9141.379883,9063.089844,9139.94043,9139.94043,2686480000
16-Jan-07,9139.94043,9164.400391,9121.990234,9139.55957,9139.55957,2599530000
17-Jan-07,9139.709961,9169.419922,9120.259766,9146.259766,9146.259766,2690270000
18-Jan-07,9146.259766,9177.269531,9114.790039,9125.379883,9125.379883,2822430000
19-Jan-07,9125.469727,9179.549805,9123.139648,9179.530273,9179.530273,2777480000
22-Jan-07,9181.259766,9183.94043,9119.080078,9130.919922,9130.919922,2540120000
23-Jan-07,9130.919922,9209.009766,9129.839844,9199.730469,9199.730469,2975070000
24-Jan-07,9199.769531,9268.490234,9199.769531,9268.490234,9268.490234,2783180000
25-Jan-07,9268.459961,9268.740234,9145.509766,9154.660156,9154.660156,2994330000
26-Jan-07,9154.650391,9169.820313,9115.330078,9154.099609,9154.099609,2626620000
29-Jan-07,9154.110352,9176.629883,9128.929688,9139.549805,9139.549805,2730480000
30-Jan-07,9139.549805,9206.400391,9139.549805,9206.389648,9206.389648,2706250000
31-Jan-07,9205.839844,9271.75,9166.360352,9254.730469,9254.730469,2976690000
1-Feb-07,9254.839844,9329.980469,9254.839844,9327.69043,9327.69043,2914890000
2-Feb-07,9327.709961,9329.349609,9300.55957,9325.240234,9325.240234,2569450000
5-Feb-07,9325.259766,9325.259766,9287.429688,9313.209961,9313.209961,2439430000
6-Feb-07,9312.990234,9349.80957,9312.990234,9345.25,9345.25,2608710000
7-Feb-07,9345.240234,9371.860352,9334.089844,9353.620117,9353.620117,2618820000
8-Feb-07,9353.620117,9355.299805,9305.030273,9345.540039,9345.540039,2816180000
9-Feb-07,9345.55957,9365.540039,9264.839844,9291.650391,9291.650391,2951810000
12-Feb-07,9291.650391,9294.120117,9243.040039,9258.320313,9258.320313,2395680000
13-Feb-07,9258.330078,9351.349609,9258.330078,9351.349609,9351.349609,2652150000
14-Feb-07,9351.349609,9439.75,9351.349609,9427.30957,9427.30957,2699290000
15-Feb-07,9427.30957,9441.889648,9412.799805,9434.959961,9434.959961,2490920000
16-Feb-07,9434.959961,9434.959961,9400.200195,9433.419922,9433.419922,2399450000
20-Feb-07,9433.419922,9458.469727,9389.30957,9453.929688,9453.929688,2337860000
21-Feb-07,9453.709961,9453.709961,9390.599609,9433.530273,9433.530273,2606980000
22-Feb-07,9433.419922,9457.280273,9398.769531,9433.05957,9433.05957,1950770000
23-Feb-07,9433.089844,9436.540039,9402.120117,9420.200195,9420.200195,2579950000
26-Feb-07,9420.19043,9463.620117,9397.160156,9421.44043,9421.44043,2822170000
27-Feb-07,9421.25,9421.25,9022.94043,9088.650391,9088.650391,4065230000
28-Feb-07,9079.419922,9172.990234,9075.80957,9124.540039,9124.540039,3925250000
1-Mar-07,9124.540039,9124.540039,8931.610352,9074.269531,9074.269531,3874910000
2-Mar-07,9074.269531,9074.269531,8956.330078,8957.969727,8957.969727,3312260000
5-Mar-07,8957.950195,8957.950195,8837.950195,8837.969727,8837.969727,3480520000
6-Mar-07,8837.969727,9022.290039,8837.969727,9006.009766,9006.009766,3358160000
7-Mar-07,9006.009766,9051.519531,8986.820313,8999.200195,8999.200195,3141350000
8-Mar-07,8999.570313,9113.730469,8999.570313,9078.650391,9078.650391,3014850000
9-Mar-07,9078.650391,9122.150391,9063.849609,9094.990234,9094.990234,2623050000
12-Mar-07,9094.790039,9135.150391,9067.299805,9120.929688,9120.929688,2664000000
13-Mar-07,9120.980469,9120.980469,8924.980469,8926.879883,8926.879883,3485570000
14-Mar-07,8926.959961,8962.589844,8812.370117,8958.599609,8958.599609,3758350000
15-Mar-07,8958.610352,9020.820313,8951.080078,9005.25,9005.25,2821900000
16-Mar-07,9005.339844,9052.269531,8966.759766,8983.009766,8983.009766,0
19-Mar-07,8983.099609,9097.19043,8983.099609,9091,9091,2777180000
20-Mar-07,9091.089844,9158.94043,9081.379883,9158.269531,9158.269531,0
21-Mar-07,9158.269531,9332.860352,9158.269531,9317.730469,9317.730469,3184770000
22-Mar-07,9317.709961,9339.5,9290.860352,9313.820313,9313.820313,3129970000
23-Mar-07,9313.80957,9352.44043,9312.860352,9338.400391,9338.400391,2619020000
26-Mar-07,9338.400391,9342.570313,9259.610352,9341.360352,9341.360352,2754660000
27-Mar-07,9341.349609,9341.349609,9268.240234,9288.790039,9288.790039,2673040000
28-Mar-07,9288.790039,9288.790039,9200.330078,9218.530273,9218.530273,3000440000
29-Mar-07,9218.530273,9293.110352,9218.530273,9279.080078,9279.080078,2854710000
30-Mar-07,9279.139648,9305.719727,9214.110352,9261.820313,9261.820313,2903960000
2-Apr-07,9261.839844,9307.889648,9249.320313,9305.549805,9305.549805,2875880000
3-Apr-07,9305.650391,9397.480469,9305.650391,9381.459961,9381.459961,2921760000
4-Apr-07,9381.469727,9399.429688,9362.120117,9398.55957,9398.55957,2616320000
5-Apr-07,9398.570313,9435.200195,9386.910156,9426.570313,9426.570313,2357230000
9-Apr-07,9426.629883,9450.269531,9422.450195,9429.209961,9429.209961,2349410000
10-Apr-07,9429.25,9472.80957,9429.25,9468.700195,9468.700195,2510110000
11-Apr-07,9468.709961,9470.759766,9396.320313,9413.629883,9413.629883,2950190000
12-Apr-07,9413.629883,9477.959961,9382.610352,9477.759766,9477.759766,2770570000
13-Apr-07,9477.759766,9522.860352,9468.580078,9522.860352,9522.860352,2690020000
16-Apr-07,9522.860352,9625.530273,9522.860352,9625.530273,9625.530273,2870140000
17-Apr-07,9625.589844,9653.370117,9614.080078,9631.69043,9631.69043,2920570000
18-Apr-07,9631.679688,9658.259766,9598.820313,9634.870117,9634.870117,2971330000
19-Apr-07,9634.839844,9634.839844,9563.230469,9601.69043,9601.69043,2913610000
20-Apr-07,9601.700195,9697.400391,9601.700195,9697.339844,9697.339844,3329940000
23-Apr-07,9697.269531,9698.599609,9655.419922,9660.55957,9660.55957,2575020000
24-Apr-07,9660.490234,9666.209961,9616.540039,9648.5,9648.5,3119750000
