Date,Price,ALRAJHI_Price,ALRAJHI_Vol.,BIST_Price,BIST_Vol.,DAX_Price,DAX_Vol.,DFM_Price,DFM_Vol.,DJI_Price,DJI_Vol.,Dollar_Price,Dollar_Vol.,EGX_Price,EGX_Vol.,EURUSD_Price,FTSE_Price,FTSE_Vol.,GBKK_Price,GBKK_Vol.,Gold_Price,Gold_Vol.,IXIC_Price,IXIC_Vol.,KARACHI_Price,KARACHI_Vol.,MOEX_Price,N225_Price,N225_Vol.,NYSE_Price,NYSE_Vol.,OIL_Price,SABIC_Price,SABIC_Vol.,SCECO_Price,SCECO_Vol.,SSEC_Price,SSEC_Vol.,STC_Price,STC_Vol.,TA_Price,TA_Vol.
2019-11-28,7859.06,63.2,4360000.0,106903.68,1770000000.0,13236.38,71750000.0,0.925,26650000.0,28103.160160000003,120630000.0,98.185,0.0,1400.44,75870000.0,1.1017,7346.53,627330000.0,276.0,5570000.0,1472.7,0.0,2216.530029,1998300000.0,39287.65,0.0,5082.24,16294.65039,94300.0,7753.970215,2554570000.0,63.94,91.0,2180000.0,20.28,119330.0,2871.98,12260000000.0,93.0,692040.0,1702.52,79030000.0
2019-11-27,7853.08,62.2,5260000.0,107126.18,1440000000.0,13245.58,36770000.0,0.883,5720000.0,28156.4707,198210000.0,98.288,3660.0,1402.0,73470000.0,1.1009,7416.43,605360000.0,275.0,2570000.0,1462.25,0.0,2246.959961,1887560000.0,38706.27,0.0,5084.91,16441.26953,164500.0,7912.399901999999,2515330000.0,64.4,89.7,2260000.0,20.28,1090000.0,2889.69,11950000000.0,93.2,762820.0,1690.46,28470000.0
2019-11-26,7877.83,61.8,6980000.0,105844.17,1750000000.0,13287.07,67300000.0,0.878,12560000.0,28080.75,324050000.0,98.288,10950.0,1392.96,52050000.0,1.0999,7429.78,625050000.0,274.0,7460000.0,1460.8,232120.0,2264.929932,1891750000.0,38122.72,0.0,5089.1,16408.31055,170400.0,7962.939941,2433340000.0,63.92,90.3,3500000.0,20.2,521350.0,2903.19,13390000000.0,93.9,934010.0,1688.38,29310000.0
2019-11-25,8013.69,62.4,10940000.0,105983.14,2020000000.0,13236.42,89580000.0,0.843,1770000.0,27917.76953,248420000.0,98.17,7740.0,1398.27,104500000.0,1.102,7403.14,1050000000.0,275.0,9290000.0,1467.4,285630.0,2289.209961,2233640000.0,37795.05,0.0,5102.65,16447.680665,0.0,7944.060059,2446560000.0,64.21,93.1,2270000.0,20.44,4010000.0,2907.06,17000000000.0,94.6,1400000.0,1681.14,35660000.0
2019-11-24,7999.57,64.5,6730000.0,105382.47,2240000000.0,13246.45,54920000.0,0.815,938710.0,27831.23047,214780000.0,98.238,8189.999999999999,1410.58,91120000.0,1.1014,7396.29,570980000.0,276.0,1030000.0,1463.8,126740.0,2306.179932,1949140000.0,38212.28,0.0,5135.2,16487.05078,154600.0,8031.689941,2301490000.0,64.56,93.5,985290.0,20.54,640820.0,2906.17,17860000000.0,95.9,808490.0,1660.08,12110000.0
2019-11-21,8062.61,64.2,4730000.0,106588.41,1560000000.0,13163.88,74720000.0,0.8340000000000001,759760.0,27820.2793,232020000.0,98.176,11320.0,1417.56,47150000.0,1.1024,7326.81,611240000.0,278.0,2009999.9999999998,1470.5,81550.0,2306.219971,1978160000.0,37925.79,0.0,5135.2,16164.919919999998,146200.0,8053.419922,2373080000.0,63.68,94.1,1930000.0,20.7,111390.0,2885.29,15860000000.0,97.8,483520.0,1658.13,29200000.0
2019-11-20,8054.06,64.9,6790000.0,106805.2,1770000000.0,13137.7,74520000.0,0.835,1160000.0,27879.55078,258140000.0,97.899,15470.0,1427.5,115460000.0,1.1059,7238.55,608180000.0,279.0,4350000.0,1470.5,75500.0,2321.409912,2380600000.0,37101.31,0.0,5120.09,16426.68945,129700.0,8030.589844,2406130000.0,62.22,94.9,2009999.9999999998,20.74,417770.0,2903.64,12350000000.0,99.7,477210.0,1665.36,25500000.0
2019-11-19,8045.32,64.1,6240000.0,106785.08,2200000000.0,13158.14,68740000.0,0.83,2910000.0,28079.75977,245890000.0,97.814,10120.0,1427.33,180640000.0,1.1073,7262.49,814230000.0,276.0,3280000.0,1481.0,58280.0,2327.169922,2011460000.0,38037.68,0.0,5105.48,16454.32031,137500.0,8063.47998,2318350000.0,62.51,94.2,2490000.0,20.9,346530.0,2911.05,13740000000.0,100.0,863040.0,1672.32,32470000.0
2019-11-18,8000.33,64.6,7460000.0,107528.68,1930000000.0,13221.12,68660000.0,0.8270000000000001,952090.0,27993.2207,252320000.0,97.742,7190.0,1421.38,117980000.0,1.1079,7323.8,605670000.0,275.0,2660000.0,1481.2,35810.0,2317.73999,1784410000.0,38564.37,0.0,5098.99,16360.04004,109900.0,8008.200195,2206510000.0,63.44,92.0,2790000.0,20.88,622260.0,2933.99,13540000000.0,99.5,693400.0,1665.78,42970000.0
2019-11-17,7927.95,64.2,5850000.0,106846.18,2029999999.9999998,13207.01,69780000.0,0.851,590940.0,27843.539060000003,283720000.0,97.663,12900.0,1424.99,102930000.0,1.1072,7307.7,764230000.0,274.0,2930000.0,1478.8,33190.0,2302.560059,1702260000.0,38411.56,0.0,5072.67,16152.07031,140300.0,8025.930176000001,2179970000.0,63.12,92.0,1390000.0,20.66,732300.0,2909.2,12440000000.0,98.8,399370.0,1674.09,15250000.0
2019-11-14,7924.19,63.5,5500000.0,105379.71,1510000000.0,13241.75,81040000.0,0.87,1580000.0,27757.19922,303970000.0,97.87100000000001,7260.0,1438.68,99070000.0,1.1052,7302.94,770470000.0,275.0,4070000.0000000005,1475.4,31130.0,2265.5,2276900000.0,37583.89,0.0,5133.27,15725.63965,192400.0,7992.560059,2233200000.0,63.0,92.7,1670000.0,20.78,358550.0,2891.34,13550000000.0,98.0,160130.0,1664.07,41440000.0
2019-11-13,7932.52,62.0,5710000.0,103780.58,1780000000.0,13180.23,81580000.0,0.86,1570000.0,27622.039060000003,278390000.0,98.01899999999999,9440.0,1447.79,136790000.0,1.1023,7292.76,675220000.0,276.0,2029999.9999999998,1480.2,43480.0,2291.689941,2308150000.0,37243.2,0.0,5116.44,15396.59961,148000.0,7953.629883,2444020000.0,62.48,92.7,1700000.0,20.9,1050000.0,2909.87,12910000000.0,99.0,895840.0,1658.65,48090000.0
2019-11-12,7981.31,62.1,6840000.0,104828.18,1640000000.0,13230.07,77190000.0,0.861,751140.0,27701.589839999997,213670000.0,98.23,10000.0,1451.05,104400000.0,1.1007,7351.21,694520000.0,274.0,3590000.0,1470.2,43670.0,2300.360107,2348140000.0,37166.96,0.0,5123.25,15847.169919999998,123900.0,8018.220215,2845810000.0,62.82,94.4,2150000.0,20.84,607700.0,2905.24,12980000000.0,97.0,733950.0,1658.85,25350000.0
2019-11-11,7922.41,62.9,5340000.0,103972.36,1950000000.0,13283.51,82740000.0,0.86,1490000.0,27580.660160000003,202350000.0,98.15100000000001,8450.0,1453.93,174000000.0,1.1009,7365.44,738720000.0,273.0,10500000.0,1460.6,94340.0,2255.310059,1902480000.0,36765.56,0.0,5153.24,15497.61035,108400.0,7902.379883,2256070000.0,62.26,93.0,1870000.0,20.78,1770000.0,2914.82,12970000000.0,97.7,940290.0,1660.21,37510000.0
2019-11-10,7874.58,62.9,7310000.0,103118.48,1410000000.0,13198.37,72600000.0,0.86,2120000.0,27686.19922,221440000.0,98.03299999999999,8460.0,1462.21,187840000.0,1.1033,7328.54,821770000.0,267.0,11030000.0,1457.1,310160.0,2256.1298829999996,2067470000.0,36803.1,0.0,5167.12,15470.91016,94500.0,7953.919922,2608720000.0,61.98,91.5,2009999.9999999998,20.6,488630.0,2909.97,15790000000.0,96.0,1130000.0,1667.47,24130000.0
2019-11-07,7798.25,62.4,6400000.0,103153.2,1730000000.0,13228.56,95600000.0,0.872,800280.0,27590.160160000003,259020000.0,98.20100000000001,10510.0,1459.57,117610000.0,1.1018,7359.38,535070000.00000006,267.0,4580000.0,1462.9,447070.0,2275.300049,2188120000.0,35978.16,0.0,5169.35,15725.759769999999,143700.0,7973.02002,2617060000.0,62.32,90.5,2880000.0,20.7,333290.0,2964.18,14970000000.0,95.9,1120000.0,1668.76,55650000.0
2019-11-06,7749.26,61.0,5840000.0,103544.35,1760000000.0,13289.46,117100000.0,0.87,2470000.0,27502.74023,237910000.0,97.98899999999999,16090.0,1452.61,125570000.0,1.105,7406.41,668250000.0,264.0,2140000.0,1466.4,674980.0,2274.850098,2404920000.0,35758.52,0.0,5196.86,15783.7002,121800.0,7969.490234000001,2856780000.0,62.39,89.5,2110000.0,20.9,447650.0,2978.71,13700000000.0,96.0,548830.0,1664.04,34460000.0
2019-11-05,7782.28,60.3,3900000.0,101143.74,1570000000.0,13179.89,80050000.0,0.867,1480000.0,27500.23047,286350000.0,97.764,13050.0,1452.44,135440000.0,1.1067,7396.65,601830000.0,262.0,3000000.0,1493.1,313720.0,2293.3701170000004,2331690000.0,35653.33,0.0,5147.86,16079.94043,153900.0,8044.089844,2623620000.0,62.57,88.5,3920000.0,20.9,428220.0,2978.6,16530000000.000002,96.5,307660.0,1671.6,31380000.0
2019-11-04,7653.21,60.4,8119999.999999999,100525.32,1540000000.0,13148.5,83190000.0,0.884,1150000.0,27402.06055,273030000.0,97.805,20720.0,1445.11,158800000.0,1.1075,7388.08,673190000.0,262.0,2500000.0,1483.7,593620.0,2306.23999,1900730000.0,35358.31,0.0,5106.81,16615.91016,203400.0,8096.140137,2282730000.0,62.0,86.3,1610000.0,20.94,956110.0,2991.56,17990000000.0,96.7,624260.0,1668.24,27290000.0
2019-11-03,7590.33,59.3,6050000.0,100087.79,1310000000.0,13136.28,84780000.0,0.893,1470000.0,27142.94922,270870000.0,97.366,11560.0,1445.28,150860000.0,1.1128,7369.69,582160000.0,265.0,4150000.0000000005,1511.1,260200.0,2305.820068,2235900000.0,35277.46,0.0,5061.91,16603.90039,143200.0,8105.25,2708310000.0,60.19,86.4,1760000.0,20.72,540590.0,2975.49,16719999999.999998,95.0,480800.0,1668.33,19810000.0
2019-10-31,7744.08,59.3,5180000.0,98462.73,1140000000.0,12961.05,65910000.0,0.887,941180.0,27188.36914,270910000.0,97.041,14890.0,1436.86,240910000.0,1.1167,7302.42,582080000.0,263.0,19370000.0,1511.4,380990.0,2294.110107,2274610000.0,34377.61,0.0,4998.17,16594.90039,160300.0,8106.450195,2589410000.0,60.52,87.7,1730000.0,20.4,386210.0,2958.2,15990000000.0,94.1,538990.0,1654.13,43580000.0
2019-10-30,7792.76,60.4,5590000.0,98468.52,1190000000.0,12866.79,100660000.0,0.8759999999999999,1630000.0,27110.710939999997,231750000.0,97.154,17250.0,1430.99,161380000.0,1.1152,7248.38,847650000.0,265.0,7830000.0,1514.8,390010.0,2306.570068,2307830000.0,34203.68,0.0,5037.54,16632.59961,158600.0,8112.220215,2565300000.0,61.24,87.9,2480000.0,20.78,791380.0,2929.06,16160000000.0,95.8,668690.0,1653.1,21130000.0
2019-10-29,7693.61,61.0,19150000.0,98692.03,1530000000.0,12910.23,100400000.0,0.888,2040000.0,27061.070310000003,269610000.0,97.439,16510.0,1427.51,226260000.0,1.115,7330.78,672190000.0,273.0,2020000.0,1496.7,353640.0,2268.429932,2230020000.0,33761.41,0.0,4983.03,16596.21094,124900.0,8037.950195,2282210000.0,61.44,87.2,3070000.0,20.7,597990.0,2939.32,15880000000.0,97.5,621450.0,1660.83,34410000.0
2019-10-28,7784.71,59.6,10150000.0,99838.3,578000000.0,12939.62,76950000.0,0.895,843230.0,27040.33008,290770000.0,97.469,10430.0,1414.1,194260000.0,1.1112,7306.26,710020000.0,273.0,4990000.0,1490.7,291980.0,2263.1201170000004,1769530000.0,33797.51,0.0,4935.79,16736.23047,120200.0,8001.410156,2132360000.0,61.65,89.1,1880000.0,20.7,1460000.0,2954.18,16610000000.0,97.6,702420.0,1660.83,34490000.0
2019-10-27,7891.73,60.2,5340000.0,100215.95,1120000000.0,12941.71,69020000.0,0.899,915870.0,26789.60938,274610000.0,97.524,7770.0,1407.41,179690000.0,1.11,7331.28,676040000.0,277.0,1620000.0,1495.8,318130.0,2255.939941,2117180000.0,33861.59,0.0,4961.61,16768.16016,151500.0,8019.890137,2366370000.0,62.16,88.9,2009999.9999999998,20.8,304000.0,2980.05,17370000000.0,99.0,377120.0,1658.05,15250000.0
2019-10-24,7913.28,62.0,3670000.0,100345.64,2130000000.0,12894.51,59800000.0,0.895,558000.0,26893.929689999997,253590000.0,97.59899999999999,9810.0,1406.5,146950000.0,1.1079999999999999,7324.47,580300000.0,278.0,1010000.0,1505.3,368740.0,2260.219971,2181770000.0,33657.46,0.0,4966.47,16609.96094,134400.0,7932.5,2456860000.0,61.63,90.0,1990000.0,20.84,253240.0,2954.93,13690000000.0,99.3,246830.0,1653.18,61100000.0
2019-10-23,7887.36,62.3,4430000.0,99785.16,1620000000.0,12872.1,84320000.0,0.909,2360000.0,26835.24023,247680000.0,97.405,18180.0,1400.15,146950000.0,1.1104,7328.25,733230000.0,277.0,3440000.0,1504.7,305010.0,2273.77002,2321310000.0,33762.48,0.0,4912.01,16444.74023,130700.0,7974.910156,2441920000.0,60.42,90.0,1230000.0,20.76,724980.0,2940.92,12650000000.0,99.7,569440.0,1653.06,46830000.0
2019-10-22,7872.74,62.1,5400000.0,97886.36,1190000000.0,12798.19,76220000.0,0.9,1760000.0,26850.429689999997,265510000.0,97.236,10410.0,1413.96,173210000.0,1.1131,7260.74,764420000.0,280.0,2960000.0,1495.7,244620.0,2255.77002,2017730000.0,33439.69,0.0,4887.82,16525.5,180300.0,7980.169922,2290050000.0,59.78,90.2,2060000.0,20.76,530120.0,2941.62,12380000000.0,100.2,1280000.0,1656.41,41000000.0
2019-10-21,7764.09,61.7,8380000.000000001,97324.0,1080000000.0,12754.69,79430000.0,0.89,730170.0,26852.66992,241030000.0,97.256,17850.0,1417.02,128039999.99999999,1.1125,7212.49,800690000.0,281.0,4310000.0,1487.5,208970.0,2252.040039,1662000000.0,33198.96,0.0,4841.73,16191.92969,143800.0,7980.0,1850080000.0,59.5,90.1,1730000.0,20.58,761740.0,2954.38,11750000000.0,101.0,1000000.0,1648.74,24970000.0
2019-10-20,7784.94,60.0,5910000.0,98415.34,1210000000.0,12747.96,80980000.0,0.89,565050.0,27004.49023,288970000.0,97.05,14800.0,1418.44,92760000.0,1.1149,7163.64,853630000.0,279.0,1740000.0,1488.1,284290.0,2243.540039,1805300000.0,33084.73,0.0,4824.99,15845.19043,149100.0,7947.819823999999,2437940000.0,60.06,90.9,1590000.0,20.26,611380.0,2939.62,13250000000.0,101.0,567930.0,1650.62,15460000.0
2019-10-17,7635.82,60.6,6750000.0,94896.23,1010000000.0,12633.6,88680000.0,0.89,3000000.0,27032.38086,222540000.0,97.008,19050.0,1414.96,235230000.0,1.1171,7150.57,869340000.0,282.0,1660000.0,1494.1,232550.0,2259.040039,1783050000.0,33870.15,0.0,4805.81,16302.94043,123300.0,8021.540039,2317590000.0,59.54,90.5,2310000.0,20.12,464880.0,2938.14,15000000000.0,102.0,638520.0,1630.81,20580000.0
2019-10-16,7518.37,59.6,7780000.0,94137.22,1030000000.0,12654.95,99300000.0,0.903,2730000.0,26972.31055,214660000.0,97.335,25720.0,1407.49,190340000.0,1.1124,7182.32,1130000000.0,283.0,10170000.0,1498.3,305670.0,2281.8798829999996,1940470000.0,33898.56,0.0,4788.47,15901.37988,116200.0,8019.759765999999,2251490000.0,59.28,87.0,2390000.0,19.54,845210.0,2977.33,12250000000.0,99.9,751030.0,1611.46,27240000.0
2019-10-15,7481.53,57.8,6080000.0,95257.61,1360000000.0,12670.11,99480000.0,0.91,11150000.0,26811.19922,245510000.0,97.723,32820.0,1390.54,118800000.0,1.1072,7167.95,1000000000.0,280.0,3660000.0,1494.0,367900.0,2291.72998,1948640000.0,34281.09,0.0,4726.93,16078.509769999999,121600.0,8086.759765999999,2128260000.0,59.62,87.3,2300000.0,19.54,1010000.0,2978.71,14990000000.0,99.2,829400.0,1613.25,27320000.0
2019-10-14,7599.06,57.1,5100000.0,93981.39,1980000000.0,12629.79,94190000.0,0.9279999999999999,19740000.0,26766.42969,178620000.0,98.00299999999999,28440.0,1405.95,159280000.0,1.1033,7211.64,1120000000.0,279.0,1220000.0,1483.5,317990.0,2283.52002,1747180000.0,34083.53,0.0,4692.01,15620.580080000002,128800.0,8092.27002,2104320000.0,59.95,88.2,4650000.0,19.88,672780.0,2991.05,15540000000.0,99.3,445010.0,1613.61,16370000.000000002
2019-10-13,7631.02,58.0,7200000.0,99027.82,1350000000.0,12486.56,59090000.0,0.885,6500000.0,26694.19922,282080000.0,98.17,11240.0,1412.05,91610000.0,1.1029,7213.45,780570000.0,277.0,850550.0,1497.6,228320.0,2264.689941,1824110000.0,34186.26,0.0,4722.73,15602.830080000002,126700.0,8082.640137,2222380000.0,60.97,88.3,1540000.0,20.42,3430000.0,3007.88,20860000000.0,99.6,1720000.0,1589.87,37790000.0
2019-10-10,7695.48,58.0,4050000.0,98780.39,1850000000.0,12511.65,100870000.0,0.884,2880000.0,26317.34961,217680000.0,98.005,31390.0,1408.54,146150000.0,1.1042,7247.08,1510000000.0,278.0,17980000.0,1488.7,485960.0,2279.590088,1754200000.0,34475.69,0.0,4705.79,15882.63965,145700.0,8128.189941,2144210000.0,58.74,88.5,1930000.0,20.32,387790.0,2973.66,16120000000.000002,100.0,388890.0,1602.89,37380000.0
2019-10-09,7715.89,58.0,6330000.0,99648.74,1910000000.0,12164.2,88440000.0,0.89,3820000.0,26308.23047,190060000.0,98.406,18500.0,1397.69,131550000.00000001,1.1006,7186.36,700020000.0,276.0,8180000.0,1500.9,417880.0,2278.27002,1583980000.0,34027.7,0.0,4696.85,15908.87012,121300.0,8107.759765999999,1933010000.0,58.68,89.2,2470000.0,20.5,947140.0,2947.71,13420000000.0,101.0,436370.0,1615.48,74870000.0
2019-10-08,7832.93,58.7,5810000.0,101859.28,2210000000.0,12094.26,68810000.0,0.88,2820000.0,26276.58984,244590000.0,98.815,11270.0,1406.24,215850000.0,1.0971,7166.5,582020000.0,283.0,9210000.0,1512.8,285280.0,2291.47998,1714420000.0,33523.74,0.0,4675.69,16034.669919999998,122900.0,8126.029785,1975320000.0,58.56,90.8,2320000.0,20.36,656130.0,2924.86,13040000000.0,100.6,449840.0,1605.25,24220000.0
2019-10-07,7878.23,60.2,5460000.0,102993.2,2080000000.0,11970.2,80880000.0,0.9,7540000.0,26502.33008,195200000.0,98.822,13920.0,1416.31,201350000.0,1.0956,7143.15,691680000.0,282.0,8380000.000000001,1503.9,371440.0,2300.959961,2120560000.0,33476.62,0.0,4706.43,16156.15039,152600.0,8139.640137,2370860000.0,59.12,90.9,2320000.0,20.42,774250.0,2913.57,12550000000.0,102.4,691800.0,1608.1,28330000.0
2019-10-06,7962.77,61.0,4570000.0,103463.52,1490000000.0,12097.43,65610000.0,0.88,4970000.0,26271.69922,221310000.0,98.665,9100.0,1396.19,248440000.0,1.0971,7197.88,551390000.0,280.0,4430000.0,1504.4,257779.99999999997,2288.149902,2190420000.0,33636.82,0.0,4673.24,16218.62012,154400.0,8060.450195,2308320000.0,58.62,91.3,1820000.0,20.28,2069999.9999999998,2905.19,11660000000.0,102.6,2820000.0,1606.92,31960000.0
2019-10-03,7921.15,61.7,2460000.0,102784.33,1610000000.0,12012.81,88130000.0,0.856,1490000.0,26039.01953,241610000.0,98.488,10910.0,1388.14,189880000.0,1.0978,7155.38,588780000.0,278.0,2660000.0,1512.9,344790.0,2305.530029,2089100000.0,33033.32,0.0,4715.36,16026.82031,139300.0,8130.629883,2494590000.0,57.99,91.2,2420000.0,20.54,410580.0,2932.17,13290000000.0,105.0,1660000.0,1611.21,10340000.0
2019-10-02,7984.43,61.5,4290000.0,103509.22,1620000000.0,11925.25,95640000.0,0.855,1900000.0,26425.85938,309640000.0,98.54,17380.0,1414.61,167960000.0,1.0966,7077.64,635550000.0,276.0,4440000.0,1513.8,408740.0,2299.100098,2389040000.0,32752.25,0.0,4725.74,16068.759769999999,118200.0,8126.529785,2152950000.0,58.75,92.0,3340000.0,20.72,681460.0,2929.09,18890000000.0,104.2,621510.0,1621.49,51480000.0
2019-10-01,8052.71,62.2,6230000.0,103876.56,1810000000.0,12263.83,78840000.0,0.867,1420000.0,26962.539060000003,260110000.0,98.689,13660.0,1393.07,200490000.0,1.0959,7122.54,747800000.0,279.0,407690.0,1507.9,393100.0,2306.659912,2112280000.0,32363.35,0.0,4794.35,15835.42969,111200.0,8119.910156,2280190000.0,59.68,92.0,2500000.0,20.8,1100000.0,2955.43,16850000000.000002,105.8,668440.0,1616.59,35960000.0
2019-09-30,8091.76,62.9,7140000.0,105033.02,1720000000.0,12428.08,70130000.0,0.855,1100000.0,26852.33008,222680000.0,98.777,23620.0,1389.72,486190000.0,1.0932,7360.32,734560000.0,278.0,6660000.0,1489.0,450170.0,2280.080078,1908310000.0,32254.32,0.0,4783.55,15668.62988,99900.0,8020.459961,2268050000.0,61.09,92.0,3800000.0,20.94,896820.0,2985.34,16390000000.0,108.4,710170.0,1608.77,28190000.0
2019-09-29,8055.26,63.3,6290000.0,105152.17,2020000000.0,12380.94,66140000.0,0.852,480290.0,26987.25977,217780000.0,99.021,13810.0,1339.59,231190000.0,1.09,7408.21,655550000.0,279.0,9330000.0,1472.9,439710.0,2260.8701170000004,2084040000.0,32078.85,0.0,4771.78,15864.57031,113100.0,8017.319823999999,2442870000.0,62.51,92.0,2410000.0,21.3,2500000.0,2977.08,16809999999.999998,108.8,1150000.0,1609.16,12150000.0
2019-09-26,8028.19,62.9,3340000.0,101940.34,1340000000.0,12288.54,78920000.0,0.8640000000000001,204520.0,27004.10938,229180000.0,98.76100000000001,10390.0,1327.3,185460000.0,1.0939,7426.21,583850000.0,281.0,4840000.0,1506.4,451930.0,2272.26001,1957560000.0,32070.81,0.0,4789.42,15657.79004,113400.0,8026.089844,2140110000.0,62.31,92.8,2240000.0,20.92,603200.0,3006.45,18210000000.0,107.2,297000.0,1615.61,60390000.0
2019-09-25,8030.29,63.0,8530000.0,102618.41,1560000000.0,12234.18,72630000.0,0.875,494390.0,26866.710939999997,237220000.0,98.765,13500.0,1293.67,266000000.0,1.0922,7351.08,704710000.0,285.0,6670000.0,1515.2,378290.0,2251.810059,1752700000.0,31433.89,0.0,4765.47,15645.299809999999,117800.0,8007.790039,2123450000.0,62.35,92.8,2630000.0,21.0,1510000.0,2999.28,16270000000.0,106.8,413250.0,1605.23,60160000.0
2019-09-24,8069.55,62.7,6650000.0,101846.94,1620000000.0,12307.15,60350000.0,0.8740000000000001,168380.0,27034.070310000003,301750000.0,98.65899999999999,17350.0,1334.65,244570000.0,1.0943,7289.99,704550000.0,287.0,10420000.0,1512.3,481460.0,2269.439941,1649550000.0,31565.21,0.0,4753.72,16007.41016,166700.0,8079.240234000001,2070330000.0,63.93,93.5,3010000.0,20.9,1380000.0,2985.66,16800000000.0,105.6,685060.0,1584.8,71530000.0
2019-09-22,7954.14,62.9,4230000.0,100020.65,1300000000.0,12342.33,80380000.0,0.87,792760.0,26851.44922,204240000.0,97.927,14590.0,1358.04,0.0,1.102,7291.43,588770000.0,283.0,18500000.0,1540.2,424860.0,2264.25,1911750000.0,31829.24,0.0,4803.32,16264.58984,94700.0,8114.100098000001,2165270000.0,64.51,92.4,1100000.0,20.8,1770000.0,2978.12,22330000000.0,106.4,689400.0,1576.2,31720000.0
2019-09-19,7926.82,62.1,3180000.0,100236.7,1610000000.0,12468.01,192990000.0,0.86,404640.0,27102.179689999997,497640000.0,98.221,13350.0,1439.86,191340000.0,1.0993,7326.08,489650000.0,281.0,17380000.0,1531.5,359880.0,2301.169922,2090520000.0,31751.21,0.0,4822.34,16401.10938,94600.0,8197.639648,2293000000.0,65.3,91.8,14210000.0,20.88,346620.0,3030.75,22190000000.0,103.8,422230.0,1572.16,19710000.0
2019-09-18,7821.23,62.3,19230000.0,100338.77,1470000000.0,12457.7,81540000.0,0.86,10320000.0,27186.05078,212360000.0,98.13600000000001,13510.0,1440.43,133199999.99999999,1.1018,7344.92,1660000000.0,275.0,13920000.0,1515.1,284390.0,2319.110107,2344240000.0,32111.1,0.0,4827.23,16342.519530000001,89700.0,8236.700195,2292180000.0,64.39,90.0,3460000.0,21.0,4870000.0,3031.24,19700000000.0,105.0,6150000.0,1562.28,111330000.0
2019-09-17,7770.55,61.1,7730000.0,101930.07,1440000000.0,12389.62,70540000.0,0.867,2730000.0,27075.39063,212860000.0,97.84700000000001,12900.0,1443.67,252370000.0,1.1041,7356.42,632740000.0,283.0,16410000.0,1506.2,291300.0,2306.169922,2540120000.0,32184.03,0.0,4859.98,16354.70996,97400.0,8262.129883,2549620000.0,64.57,89.8,4960000.0,20.76,736860.0,3008.81,22980000000.0,102.0,386760.0,1558.45,45530000.0
2019-09-16,7827.17,60.0,6360000.0,101447.39,1640000000.0,12372.61,77790000.0,0.875,644690.0,27010.11914,223580000.0,98.134,14070.0,1467.24,170030000.0,1.103,7314.05,642710000.0,285.0,3770000.0,1515.8,364960.0,2311.929932,1943820000.0,31555.47,0.0,4849.56,16172.740230000001,90600.0,8271.580078,1976830000.0,67.88,92.8,4230000.0,20.18,931000.0,3021.2,24000000000.0,101.4,700150.0,1545.58,42760000.0
2019-09-15,7749.46,59.8,7540000.0,102589.71,1400000000.0,12380.31,80510000.0,0.887,429240.0,27146.06055,220620000.0,97.819,12690.0,1474.16,109190000.0,1.1073,7320.4,698420000.0,285.0,5860000.0,1513.4,336630.0,2312.899902,2360430000.0,31908.92,0.0,4872.04,16299.34961,102200.0,8255.639648,2147370000.0,66.43,91.0,3350000.0,20.48,1740000.0,3024.74,24340000000.0,101.0,1640000.0,1557.41,23960000.0
2019-09-12,7831.8,59.0,7240000.0,103071.8,1330000000.0,12468.53,90990000.0,0.888,4130000.0,27216.66992,255260000.0,98.62700000000001,320.0,1480.62,150870000.0,1.1002,7321.41,908260000.0,290.0,7590000.0,1511.5,349610.0,2283.389893,2116220000.0,31928.55,0.0,4798.2,16438.924805,0.0,8199.839844,2039810000.0,60.02,93.4,3980000.0,20.4,517049.99999999994,2999.6,21680000000.0,99.0,618100.0,1560.26,10590000.0
2019-09-11,7855.3,59.7,4090000.0,102447.26,1660000000.0,12410.25,111210000.0,0.9009999999999999,1950000.0,27197.320310000003,250010000.0,98.255,8350.0,1481.07,129550000.00000001,1.1075,7367.46,1000000000.0,285.0,3720000.0,1499.5,364420.0,2300.169922,1963750000.0,31481.31,0.0,4821.61,16578.5,122700.0,8255.80957,1980940000.0,60.51,94.4,5750000.0,20.88,627140.0,2985.86,30540000000.0,99.8,741890.0,1561.98,101770000.0
2019-09-10,7965.13,59.5,8700000.0,101922.15,1460000000.0,12359.07,90580000.0,0.903,2880000.0,26928.05078,272590000.0,98.30799999999999,26090.0,1481.8,116130000.0,1.1063,7344.67,725260000.0,288.0,4810000.0,1507.4,491470.0,2304.73999,1928040000.0,31546.61,0.0,4835.94,16605.48047,98900.0,8227.030273,2326070000.0,62.08,96.5,3450000.0,20.86,1190000.0,2957.41,22550000000.0,101.0,981550.0,1539.45,47790000.0
2019-09-09,8055.24,60.2,6670000.0,101212.91,1660000000.0,12268.71,107900000.0,0.905,1800000.0,26805.83008,322340000.0,98.62799999999999,28560.0,1473.45,137990000.0,1.101,7338.03,829120000.0,293.0,2660000.0,1503.2,308790.0,2312.469971,1850220000.0,30954.83,0.0,4805.23,16501.5,80800.0,8252.379883,2029700000.0,62.74,99.3,3660000.0,21.0,741190.0,2930.15,18900000000.0,103.8,701360.0,1551.03,40910000.0
