Date,Price,Open,High,Low,Vol.,Change %
28-Feb-17,"1,140.77","1,143.25","1,143.25","1,136.38",250.23M,-0.50%
27-Feb-17,"1,146.50","1,162.28","1,162.28","1,146.50",202.86M,-1.33%
26-Feb-17,"1,162.01","1,163.86","1,171.31","1,162.00",170.69M,-0.11%
23-Feb-17,"1,163.29","1,193.45","1,196.97","1,163.29",354.78M,-2.49%
22-Feb-17,"1,193.02","1,197.32","1,197.61","1,193.01",297.30M,0.15%
21-Feb-17,"1,191.25","1,180.33","1,191.97","1,180.33",442.43M,0.96%
20-Feb-17,"1,179.96","1,187.87","1,188.15","1,178.87",241.11M,-0.74%
19-Feb-17,"1,188.78","1,219.55","1,223.21","1,188.78",203.32M,-2.57%
16-Feb-17,"1,220.19","1,209.52","1,220.90","1,206.80",200.92M,0.88%
15-Feb-17,"1,209.57","1,214.44","1,214.44","1,205.39",204.83M,-0.56%
14-Feb-17,"1,216.38","1,231.11","1,235.37","1,216.38",202.71M,-1.22%
13-Feb-17,"1,231.35","1,247.35","1,247.39","1,230.23",222.78M,-1.33%
12-Feb-17,"1,248.01","1,258.49","1,261.58","1,248.00",170.14M,-0.87%
9-Feb-17,"1,258.97","1,261.81","1,265.70","1,257.84",210.75M,-0.26%
8-Feb-17,"1,262.23","1,260.88","1,276.12","1,260.88",289.12M,0.21%
7-Feb-17,"1,259.54","1,249.34","1,259.54","1,249.13",287.07M,1.21%
6-Feb-17,"1,244.51","1,235.63","1,247.67","1,235.09",261.28M,1.57%
5-Feb-17,"1,225.26","1,208.59","1,227.17","1,208.59",221.28M,1.86%
2-Feb-17,"1,202.88","1,178.38","1,202.88","1,178.38",221.97M,2.28%
1-Feb-17,"1,176.03","1,158.56","1,177.53","1,158.56",246.34M,1.57%
31-Jan-17,"1,157.90","1,168.52","1,168.52","1,150.10",305.11M,-0.97%
30-Jan-17,"1,169.26","1,184.27","1,184.59","1,169.26",394.53M,-1.27%
29-Jan-17,"1,184.32","1,180.67","1,189.10","1,180.67",388.54M,0.31%
26-Jan-17,"1,180.63","1,159.98","1,180.63","1,159.98",352.60M,1.99%
24-Jan-17,"1,157.64","1,157.60","1,159.04","1,151.31",253.35M,0.09%
23-Jan-17,"1,156.64","1,132.92","1,158.48","1,132.92",319.12M,2.19%
22-Jan-17,"1,131.85","1,127.24","1,131.85","1,122.05",283.36M,0.37%
19-Jan-17,"1,127.67","1,160.05","1,160.05","1,125.27",459.75M,-2.99%
18-Jan-17,"1,162.42","1,170.18","1,177.17","1,162.42",631.18M,-0.61%
17-Jan-17,"1,169.56","1,160.11","1,170.03","1,160.11",528.24M,0.94%
16-Jan-17,"1,158.71","1,156.51","1,158.77","1,148.05",461.21M,0.29%
15-Jan-17,"1,155.37","1,156.90","1,164.08","1,155.37",602.82M,0.09%
12-Jan-17,"1,154.37","1,136.97","1,154.66","1,136.97",514.80M,1.67%
11-Jan-17,"1,135.46","1,121.84","1,135.75","1,120.84",363.76M,1.29%
10-Jan-17,"1,121.04","1,106.55","1,122.16","1,106.14",462.54M,1.51%
9-Jan-17,"1,104.36","1,113.74","1,113.74","1,104.21",531.28M,-0.85%
8-Jan-17,"1,113.80","1,113.91","1,119.32","1,113.80",769.18M,0.07%
5-Jan-17,"1,113.04","1,111.13","1,113.67","1,111.13",820.63M,0.18%
4-Jan-17,"1,111.04","1,106.62","1,113.45","1,106.62",470.08M,0.50%
3-Jan-17,"1,105.56","1,099.31","1,106.40","1,098.76",346.18M,0.56%
2-Jan-17,"1,099.36","1,094.07","1,102.50","1,094.07",361.03M,0.31%
29-Dec-16,"1,096.00","1,095.31","1,099.80","1,092.16",427.32M,0.13%
28-Dec-16,"1,094.61","1,098.88","1,102.74","1,094.07",333.41M,-0.36%
27-Dec-16,"1,098.58","1,090.53","1,101.40","1,090.53",616.79M,0.84%
26-Dec-16,"1,089.42","1,085.86","1,090.73","1,084.06",331.43M,0.46%
25-Dec-16,"1,084.41","1,101.12","1,102.31","1,084.27",245.25M,-1.42%
22-Dec-16,"1,100.06","1,097.54","1,106.26","1,097.54",609.42M,0.25%
21-Dec-16,"1,097.32","1,096.61","1,098.28","1,095.00",639.50M,0.33%
20-Dec-16,"1,093.74","1,089.95","1,099.26","1,089.95",571.83M,1.01%
19-Dec-16,"1,082.80","1,069.90","1,082.81","1,069.72",733.80M,1.27%
18-Dec-16,"1,069.23","1,065.69","1,073.17","1,065.69",224.76M,0.46%
15-Dec-16,"1,064.36","1,063.25","1,067.67","1,063.25",307.73M,0.14%
14-Dec-16,"1,062.87","1,064.08","1,066.65","1,062.81",349.75M,-0.08%
13-Dec-16,"1,063.71","1,065.72","1,070.92","1,063.56",338.83M,-0.13%
12-Dec-16,"1,065.12","1,061.35","1,065.24","1,055.81",397.11M,0.43%
8-Dec-16,"1,060.51","1,062.77","1,062.84","1,056.09",332.42M,-0.15%
7-Dec-16,"1,062.14","1,080.65","1,083.35","1,062.14",499.26M,-1.58%
6-Dec-16,"1,079.22","1,076.92","1,082.45","1,075.92",337.57M,0.21%
5-Dec-16,"1,077.01","1,093.39","1,096.73","1,077.00",581.65M,-1.66%
4-Dec-16,"1,095.20","1,091.78","1,098.00","1,091.78",438.94M,0.68%
1-Dec-16,"1,087.77","1,077.72","1,088.45","1,077.69",739.88M,0.99%
30-Nov-16,"1,077.10","1,060.32","1,077.52","1,060.32",610.44M,1.77%
29-Nov-16,"1,058.40","1,059.59","1,060.52","1,052.97",365.38M,-0.06%
28-Nov-16,"1,059.04","1,052.16","1,061.21","1,051.29",354.00M,0.66%
27-Nov-16,"1,052.09","1,062.03","1,062.03","1,049.33",303.82M,-0.92%
24-Nov-16,"1,061.88","1,069.99","1,079.22","1,061.88",472.15M,-0.09%
23-Nov-16,"1,062.85","1,050.81","1,063.72","1,050.81",425.42M,1.71%
22-Nov-16,"1,044.99","1,037.92","1,046.40","1,037.90",656.57M,1.06%
21-Nov-16,"1,034.03","1,018.30","1,034.40","1,018.30",744.28M,2.11%
20-Nov-16,"1,012.62","1,018.49","1,018.50","1,007.09",597.21M,-0.55%
17-Nov-16,"1,018.25","1,014.24","1,030.69","1,014.24",852.93M,0.75%
16-Nov-16,"1,010.69",993.4,"1,010.69",993.4,764.99M,2.13%
15-Nov-16,989.57,989.18,989.78,982.89,719.83M,0.01%
14-Nov-16,989.43,995.45,995.72,989.43,637.88M,-0.76%
13-Nov-16,996.96,995.8,"1,001.86",995.8,720.88M,1.63%
10-Nov-16,980.95,934.63,980.95,934.63,789.08M,5.00%
9-Nov-16,934.28,903.59,934.29,893.93,735.30M,3.24%
8-Nov-16,904.96,881.64,910.36,881.64,457.70M,3.46%
7-Nov-16,874.7,859.72,876.1,859.72,680.67M,2.49%
6-Nov-16,853.48,838.38,853.48,837.26,482.14M,3.79%
3-Nov-16,822.33,830.39,838.48,822.31,494.50M,1.68%
2-Nov-16,808.75,820.49,822.89,808.75,358.44M,-0.92%
1-Nov-16,816.29,813.19,819.43,812.11,247.23M,0.50%
31-Oct-16,812.24,804.16,812.95,799.44,164.18M,1.09%
30-Oct-16,803.49,800.63,804.5,800.59,128.87M,0.47%
27-Oct-16,799.72,792.16,799.72,789.06,235.20M,0.94%
26-Oct-16,792.28,793.68,794.48,792.28,183.23M,-0.12%
25-Oct-16,793.23,792.18,795.02,791.69,160.76M,0.34%
24-Oct-16,790.53,794.35,794.45,789.33,101.16M,-0.36%
23-Oct-16,793.38,792.39,795.44,792.38,127.97M,0.22%
20-Oct-16,791.6,784.58,792.5,784.58,181.16M,1.01%
19-Oct-16,783.7,786.57,788.88,782.96,191.12M,-0.37%
18-Oct-16,786.62,788.03,789.09,784.33,185.48M,-0.07%
17-Oct-16,787.14,797.21,797.25,787.13,332.38M,-1.70%
16-Oct-16,800.73,803.55,807.94,800.73,152.28M,-0.33%
13-Oct-16,803.38,791.81,804.09,791.81,319.27M,1.60%
12-Oct-16,790.71,791.24,793.1,790.71,138.09M,-0.05%
11-Oct-16,791.08,798.95,798.95,790.94,165.07M,-0.92%
10-Oct-16,798.43,807.95,808.76,798.43,201.29M,-0.94%
9-Oct-16,806,805.94,808.31,805.62,155.02M,0.01%
5-Oct-16,805.88,799.64,806.82,798.61,205.69M,0.86%
4-Oct-16,799,796.48,800.17,796.48,156.94M,0.41%
3-Oct-16,795.7,790.68,800.75,790.68,220.12M,0.69%
29-Sep-16,790.26,784.2,791,784.05,155.99M,1.03%
28-Sep-16,782.21,782.43,783.65,781.32,118.74M,0.03%
27-Sep-16,781.95,784.78,788.71,781.94,120.77M,-0.31%
26-Sep-16,784.37,779.2,784.4,779.15,117.18M,0.76%
25-Sep-16,778.47,791.58,792.33,778.47,68.43M,-1.30%
22-Sep-16,788.73,789.62,789.7,787.41,110.94M,-0.12%
21-Sep-16,789.64,801.69,802.86,789.64,144.02M,-1.54%
20-Sep-16,801.99,801.82,805.2,801.82,116.45M,0.11%
19-Sep-16,801.13,800.1,801.94,800.1,126.39M,0.15%
18-Sep-16,799.95,808.66,808.98,799.93,96.18M,-1.07%
15-Sep-16,808.63,816.5,817.28,808.63,123.60M,-0.91%
14-Sep-16,816.06,816.89,817.18,814.69,62.33M,-0.10%
8-Sep-16,816.88,813.38,817.55,813.38,93.94M,0.42%
7-Sep-16,813.43,819.69,819.96,813.33,80.68M,-0.71%
6-Sep-16,819.25,818.5,823.03,818.14,107.82M,0.13%
5-Sep-16,818.21,820.73,823.87,818.17,115.39M,-0.17%
4-Sep-16,819.6,805.81,819.73,804.95,97.10M,1.68%
1-Sep-16,806.08,807.48,808.17,806.06,83.32M,-0.17%
31-Aug-16,807.49,805.2,810.13,805.2,158.06M,0.38%
30-Aug-16,804.47,801.13,804.51,800.79,129.28M,0.41%
29-Aug-16,801.22,803.95,804.98,801.22,120.54M,-0.26%
28-Aug-16,803.3,810.78,810.84,803.3,77.11M,-0.95%
25-Aug-16,811,810.74,812.44,808.61,126.42M,0.06%
24-Aug-16,810.52,808.21,811.98,808.08,152.21M,0.34%
23-Aug-16,807.8,809.01,809.12,803.13,117.16M,-0.15%
22-Aug-16,809.03,812.76,814.63,807.04,220.33M,-0.37%
21-Aug-16,812.02,811.51,813.31,811.51,116.10M,0.16%
18-Aug-16,810.75,814.42,816.68,810.72,178.66M,-0.18%
17-Aug-16,812.21,812.19,813.41,806.78,221.44M,0.26%
16-Aug-16,810.11,808.84,812.75,808.84,218.82M,0.13%
15-Aug-16,809.07,809.36,812.59,809.07,249.30M,0.07%
14-Aug-16,808.52,806.84,809.26,805.59,281.79M,0.23%
11-Aug-16,806.66,803.07,807.19,803.06,350.04M,0.46%
10-Aug-16,802.97,799.69,802.99,798.01,398.56M,0.43%
9-Aug-16,799.52,803.56,803.76,799.38,528.02M,-0.50%
8-Aug-16,803.5,795.6,804.09,795.6,410.67M,1.02%
7-Aug-16,795.35,794.02,796.42,793.57,236.76M,0.11%
4-Aug-16,794.48,790.71,795.73,790.71,399.98M,0.49%
3-Aug-16,790.62,785.95,790.85,784.85,250.05M,0.63%
2-Aug-16,785.69,780.96,786.34,780.96,153.37M,0.62%
1-Aug-16,780.87,783.17,787.83,780.37,156.71M,-0.25%
31-Jul-16,782.83,784.86,787.01,782.83,97.51M,-0.26%
28-Jul-16,784.91,782.52,787.21,781.74,186.46M,0.30%
27-Jul-16,782.58,776.81,783.87,776.81,370.09M,1.40%
26-Jul-16,771.8,767.64,772.7,767.62,241.54M,0.56%
25-Jul-16,767.51,765.24,768.09,764.37,125.93M,0.38%
24-Jul-16,764.57,763.46,769.01,763.46,78.16M,0.17%
21-Jul-16,763.25,763.89,763.9,761.66,126.69M,-0.10%
20-Jul-16,763.99,768.75,770.17,763.99,179.88M,-0.58%
19-Jul-16,768.44,769.5,769.5,766.75,152.03M,-0.12%
18-Jul-16,769.38,770.59,774.77,769.38,192.97M,-0.09%
17-Jul-16,770.11,769.64,770.49,767.19,180.25M,0.06%
14-Jul-16,769.64,771.27,771.94,768.91,150.17M,-0.21%
13-Jul-16,771.28,766.47,771.96,766.47,175.30M,0.63%
12-Jul-16,766.42,766.12,767.23,761.4,212.09M,0.08%
11-Jul-16,765.77,770.87,773.36,764.94,312.73M,-0.51%
10-Jul-16,769.7,754.57,769.7,753.89,316.83M,2.12%
4-Jul-16,753.74,747.44,756.68,747.43,176.83M,0.83%
3-Jul-16,747.54,743.71,749.6,743.71,107.78M,0.52%
29-Jun-16,743.67,736.1,745.16,736.1,135.20M,1.36%
28-Jun-16,733.67,728.45,734.18,728.45,95.57M,0.91%
27-Jun-16,727.05,722.4,728.65,722.4,131.95M,0.65%
26-Jun-16,722.37,735.06,735.06,719.74,196.75M,-3.27%
23-Jun-16,746.8,741.31,746.91,741.31,103.01M,0.75%
22-Jun-16,741.27,749.5,749.5,741.25,123.22M,-1.11%
21-Jun-16,749.58,750.62,755.42,749.56,151.31M,-0.14%
20-Jun-16,750.66,760.45,760.46,748.15,149.06M,-1.35%
19-Jun-16,760.96,766.5,767.64,760.96,120.20M,-0.72%
16-Jun-16,766.49,765.58,766.6,763.71,130.11M,0.11%
15-Jun-16,765.63,775.71,776.68,765.51,132.33M,-1.29%
14-Jun-16,775.67,784.36,784.36,775.67,135.23M,-1.11%
13-Jun-16,784.34,789.12,790.19,784.34,197.79M,-0.61%
12-Jun-16,789.14,791.79,791.79,789.11,159.75M,-0.34%
9-Jun-16,791.84,792.65,793.19,789.83,102.37M,-0.02%
8-Jun-16,791.98,791.75,794.94,791.75,196.14M,0.11%
7-Jun-16,791.08,787.25,791.08,787.25,154.98M,0.49%
6-Jun-16,787.24,788.7,791.15,787.23,94.31M,-0.18%
5-Jun-16,788.68,791.9,793.39,788.68,178.96M,-0.37%
2-Jun-16,791.58,787.14,792.92,787.14,157.86M,0.58%
1-Jun-16,787.04,783.87,787.14,783.87,148.49M,0.41%
31-May-16,783.81,785.52,786.18,783.73,219.03M,-0.22%
30-May-16,785.57,784.01,787.24,784,124.02M,0.20%
29-May-16,783.98,785.1,786.01,783.78,77.24M,-0.14%
26-May-16,785.09,787.31,788.73,783.74,187.88M,-0.27%
25-May-16,787.22,782.41,789.27,782.41,178.68M,0.63%
24-May-16,782.28,775.75,782.83,775.75,165.55M,0.83%
23-May-16,775.82,781.27,782.11,775.81,126.04M,-0.68%
22-May-16,781.11,775.19,784.01,775.19,123.12M,1.20%
19-May-16,771.85,774.94,775.33,769.77,196.14M,-0.64%
18-May-16,776.85,782.13,785.18,776.85,217.28M,-0.49%
17-May-16,780.71,774.32,781.08,773.25,302.09M,0.73%
16-May-16,775.08,775.19,777.36,774.68,138.61M,0.00%
15-May-16,775.05,781.12,781.67,775.04,134.17M,-0.80%
12-May-16,781.3,777.28,781.99,777.28,206.36M,0.47%
11-May-16,777.67,781.28,781.28,776.09,182.93M,-0.48%
10-May-16,781.42,783.8,787.14,781.42,160.89M,-0.29%
9-May-16,783.7,782.11,785.91,782.11,159.80M,0.29%
8-May-16,781.43,777.86,782.28,777.17,156.33M,0.46%
